iid,gender,wave,position,order,pid,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,satis_2,length,numdat_2
5,False,1,4,8,17.0,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,False,2.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,True,21.0,1.0,2.0,8.0,1.0,2.0,4.0,1.0,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,3.0,6.0,10.0,8.0,True,6.0,6.0,8.0,5.0,5.0,6.0,6.0,3.0,2.0,,7.0,2.0,2.0
5,False,1,4,9,18.0,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,False,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,True,21.0,1.0,2.0,8.0,1.0,2.0,4.0,1.0,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,3.0,6.0,10.0,8.0,True,5.0,5.0,7.0,6.0,7.0,5.0,6.0,4.0,2.0,,7.0,2.0,2.0
5,False,1,4,5,19.0,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,True,5.0,9.0,9.0,9.0,9.0,6.0,7.0,7.0,True,21.0,1.0,2.0,8.0,1.0,2.0,4.0,1.0,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,3.0,6.0,10.0,8.0,True,7.0,5.0,7.0,8.0,7.0,9.0,9.0,4.0,2.0,,7.0,2.0,2.0
5,False,1,4,6,20.0,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,False,3.0,10.0,7.0,7.0,10.0,5.0,4.0,10.0,True,21.0,1.0,2.0,8.0,1.0,2.0,4.0,1.0,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,3.0,6.0,10.0,8.0,True,9.0,6.0,7.0,9.0,6.0,5.0,10.0,3.0,2.0,,7.0,2.0,2.0
6,False,1,8,5,11.0,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,False,7.0,9.0,8.0,9.0,8.0,4.0,7.0,4.0,True,23.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,True,6.0,9.0,7.0,6.0,7.0,6.0,6.0,6.0,2.0,4.0,3.0,3.0,2.0
6,False,1,8,4,12.0,22.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,False,6.0,8.0,10.0,6.0,7.0,6.0,7.0,4.0,True,23.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,True,6.0,9.0,9.0,6.0,8.0,2.0,7.0,6.0,2.0,4.0,3.0,3.0,2.0
6,False,1,8,1,13.0,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,True,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,23.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,False,4.0,7.0,9.0,4.0,3.0,2.0,6.0,2.0,1.0,4.0,3.0,3.0,2.0
6,False,1,8,6,14.0,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,True,6.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,True,23.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,True,8.0,6.0,7.0,8.0,2.0,8.0,9.0,4.0,2.0,4.0,3.0,3.0,2.0
6,False,1,8,8,15.0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,True,9.0,7.0,9.0,7.0,9.0,6.0,9.0,2.0,True,23.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,False,5.0,4.0,8.0,8.0,4.0,2.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0
6,False,1,8,7,16.0,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,True,6.0,6.0,8.0,8.0,8.0,7.0,6.0,6.0,True,23.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,False,3.0,7.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0
6,False,1,8,2,17.0,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,False,5.0,6.0,8.0,4.0,5.0,4.0,3.0,3.0,True,23.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,True,8.0,8.0,8.0,8.0,3.0,4.0,8.0,7.0,2.0,4.0,3.0,3.0,2.0
6,False,1,8,3,18.0,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,False,6.0,7.0,8.0,7.0,8.0,5.0,7.0,6.0,True,23.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,False,4.0,8.0,9.0,2.0,8.0,3.0,5.0,5.0,2.0,4.0,3.0,3.0,2.0
6,False,1,8,9,19.0,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,True,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,True,23.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,True,7.0,6.0,8.0,8.0,6.0,9.0,9.0,6.0,2.0,4.0,3.0,3.0,2.0
6,False,1,8,10,20.0,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,False,7.0,10.0,10.0,6.0,10.0,7.0,6.0,7.0,True,23.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,True,8.0,9.0,9.0,9.0,10.0,7.0,9.0,8.0,2.0,4.0,3.0,3.0,2.0
7,False,1,5,2,11.0,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,False,7.0,8.0,8.0,8.0,7.0,7.0,7.0,4.0,True,22.0,1.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,False,4.0,8.0,8.0,5.0,7.0,4.0,7.0,4.0,2.0,2.0,,,
7,False,1,5,1,12.0,22.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,True,7.0,9.0,10.0,6.0,6.0,5.0,8.0,4.0,True,22.0,1.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,False,6.0,6.0,8.0,4.0,9.0,4.0,7.0,3.0,1.0,2.0,,,
7,False,1,5,8,13.0,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,True,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,22.0,1.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,False,3.0,6.0,8.0,7.0,8.0,8.0,7.0,8.0,1.0,2.0,,,
7,False,1,5,3,14.0,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,True,8.0,8.0,9.0,8.0,9.0,9.0,8.0,7.0,True,22.0,1.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,True,7.0,8.0,8.0,7.0,7.0,6.0,8.0,6.0,1.0,2.0,,,
7,False,1,5,5,15.0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,True,8.0,7.0,9.0,6.0,9.0,5.0,8.0,4.0,True,22.0,1.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,False,4.0,7.0,7.0,4.0,8.0,5.0,5.0,6.0,1.0,2.0,,,
7,False,1,5,4,16.0,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,True,8.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,True,22.0,1.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,False,4.0,8.0,7.0,4.0,5.0,4.0,5.0,5.0,2.0,2.0,,,
7,False,1,5,9,17.0,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,False,7.0,6.0,5.0,4.0,4.0,3.0,5.0,4.0,True,22.0,1.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,True,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,2.0,2.0,,,
7,False,1,5,10,18.0,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,True,8.0,7.0,6.0,7.0,7.0,5.0,7.0,5.0,True,22.0,1.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,False,5.0,7.0,8.0,5.0,9.0,5.0,5.0,7.0,2.0,2.0,,,
7,False,1,5,6,19.0,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,True,9.0,7.0,9.0,9.0,9.0,10.0,9.0,9.0,True,22.0,1.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,True,6.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,2.0,2.0,,,
7,False,1,5,7,20.0,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,False,7.0,6.0,8.0,6.0,8.0,7.0,7.0,7.0,True,22.0,1.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,True,8.0,6.0,7.0,7.0,8.0,6.0,7.0,5.0,2.0,2.0,,,
8,False,1,10,7,11.0,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,False,8.0,7.0,6.0,6.0,6.0,5.0,7.0,4.0,True,25.0,13.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,True,5.0,8.0,7.0,4.0,7.0,5.0,4.0,5.0,2.0,,,,
8,False,1,10,6,12.0,22.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,True,8.0,8.0,10.0,7.0,6.0,5.0,9.0,4.0,True,25.0,13.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,True,8.0,7.0,7.0,9.0,6.0,7.0,8.0,7.0,2.0,,,,
8,False,1,10,3,13.0,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,True,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,25.0,13.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,True,5.0,8.0,8.0,6.0,7.0,7.0,5.0,5.0,2.0,,,,
8,False,1,10,8,14.0,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,True,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,True,25.0,13.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,True,8.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,2.0,,,,
8,False,1,10,10,15.0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,True,9.0,9.0,8.0,9.0,,7.0,9.0,7.0,True,25.0,13.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,True,6.0,8.0,8.0,5.0,6.0,7.0,6.0,5.0,2.0,,,,
8,False,1,10,9,16.0,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,True,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,True,25.0,13.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,True,6.0,8.0,8.0,5.0,6.0,7.0,6.0,5.0,2.0,,,,
8,False,1,10,4,17.0,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,False,6.0,4.0,7.0,5.0,6.0,4.0,4.0,4.0,True,25.0,13.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,True,6.0,7.0,8.0,5.0,7.0,7.0,6.0,6.0,2.0,,,,
8,False,1,10,5,18.0,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,True,9.0,8.0,8.0,8.0,7.0,5.0,7.0,5.0,True,25.0,13.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,True,5.0,6.0,7.0,4.0,5.0,6.0,5.0,4.0,2.0,,,,
8,False,1,10,1,19.0,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,True,8.0,7.0,8.0,10.0,8.0,10.0,8.0,8.0,True,25.0,13.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,True,8.0,8.0,5.0,9.0,8.0,9.0,7.0,10.0,2.0,,,,
8,False,1,10,2,20.0,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,True,8.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,True,25.0,13.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,7.0,4.0,8.0,8.0,8.0,True,7.0,6.0,8.0,7.0,9.0,8.0,8.0,7.0,2.0,,,,
9,False,1,1,8,11.0,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,False,6.0,8.0,7.0,8.0,7.0,5.0,6.0,4.0,True,26.0,13.0,6.0,1.0,1.0,1.0,4.0,1.0,9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,True,8.0,10.0,9.0,8.0,7.0,6.0,5.0,5.0,2.0,1.0,6.0,2.0,1.0
9,False,1,1,7,12.0,22.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,True,8.0,8.0,10.0,7.0,6.0,5.0,8.0,4.0,True,26.0,13.0,6.0,1.0,1.0,1.0,4.0,1.0,9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,True,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,2.0,1.0,6.0,2.0,1.0
9,False,1,1,4,13.0,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,True,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,26.0,13.0,6.0,1.0,1.0,1.0,4.0,1.0,9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,True,5.0,10.0,10.0,6.0,6.0,6.0,8.0,5.0,2.0,1.0,6.0,2.0,1.0
9,False,1,1,9,14.0,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,True,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,True,26.0,13.0,6.0,1.0,1.0,1.0,4.0,1.0,9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,True,10.0,9.0,8.0,8.0,7.0,7.0,7.0,5.0,2.0,1.0,6.0,2.0,1.0
9,False,1,1,1,15.0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,True,7.0,9.0,8.0,9.0,7.0,7.0,7.0,8.0,True,26.0,13.0,6.0,1.0,1.0,1.0,4.0,1.0,9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,True,5.0,10.0,8.0,8.0,5.0,5.0,5.0,5.0,2.0,1.0,6.0,2.0,1.0
9,False,1,1,10,16.0,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,True,6.0,6.0,7.0,8.0,7.0,7.0,6.0,5.0,True,26.0,13.0,6.0,1.0,1.0,1.0,4.0,1.0,9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,True,8.0,9.0,9.0,7.0,6.0,5.0,6.0,5.0,2.0,1.0,6.0,2.0,1.0
9,False,1,1,5,17.0,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,True,8.0,6.0,7.0,8.0,6.0,5.0,8.0,4.0,True,26.0,13.0,6.0,1.0,1.0,1.0,4.0,1.0,9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,True,6.0,8.0,9.0,6.0,6.0,6.0,7.0,5.0,2.0,1.0,6.0,2.0,1.0
9,False,1,1,6,18.0,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,False,7.0,7.0,7.0,7.0,6.0,5.0,7.0,5.0,True,26.0,13.0,6.0,1.0,1.0,1.0,4.0,1.0,9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,True,6.0,7.0,8.0,7.0,9.0,6.0,7.0,5.0,2.0,1.0,6.0,2.0,1.0
9,False,1,1,2,19.0,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,True,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,True,26.0,13.0,6.0,1.0,1.0,1.0,4.0,1.0,9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,True,8.0,5.0,5.0,6.0,5.0,5.0,7.0,6.0,2.0,1.0,6.0,2.0,1.0
9,False,1,1,3,20.0,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,False,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,26.0,13.0,6.0,1.0,1.0,1.0,4.0,1.0,9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,True,7.0,8.0,7.0,8.0,7.0,8.0,8.0,5.0,2.0,1.0,6.0,2.0,1.0
10,False,1,2,9,11.0,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,False,7.0,8.0,7.0,8.0,6.0,5.0,6.0,3.0,True,26.0,13.0,2.0,4.0,4.0,2.0,6.0,1.0,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,8.0,10.0,6.0,9.0,False,6.0,10.0,10.0,6.0,6.0,,6.0,3.0,2.0,,2.0,2.0,2.0
10,False,1,2,8,12.0,22.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,26.0,13.0,2.0,4.0,4.0,2.0,6.0,1.0,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,8.0,10.0,6.0,9.0,False,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,2.0
10,False,1,2,5,13.0,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,True,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,26.0,13.0,2.0,4.0,4.0,2.0,6.0,1.0,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,8.0,10.0,6.0,9.0,True,6.0,10.0,10.0,10.0,6.0,,7.0,6.0,2.0,,2.0,2.0,2.0
